id,sku,name,category,image,status
532,AC-RAZER-AC5,"Bộ chuyển đổi USB Hub Razer Acc-AC5 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
533,AC-ANKER-AC6,"Bộ chuyển đổi USB Hub Anker Acc-AC6 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
534,AC-BASEUS-AC7,"Bộ chuyển đổi USB Hub Baseus Acc-AC7 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
535,AC-UGREEN-AC8,"Bộ chuyển đổi USB Hub UGreen Acc-AC8 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
536,AC-CORSAIR-AC9,"Bộ chuyển đổi USB Hub Corsair Acc-AC9 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
537,AC-RAZER-AC10,"Bộ chuyển đổi USB Hub Razer Acc-AC10 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
538,AC-ANKER-AC11,"Bộ chuyển đổi USB Hub Anker Acc-AC11 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
539,AC-BASEUS-AC12,"Bộ chuyển đổi USB Hub Baseus Acc-AC12 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
540,AC-UGREEN-AC13,"Bộ chuyển đổi USB Hub UGreen Acc-AC13 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
541,AC-CORSAIR-AC14,"Bộ chuyển đổi USB Hub Corsair Acc-AC14 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
542,AC-RAZER-AC15,"Bộ chuyển đổi USB Hub Razer Acc-AC15 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
543,AC-ANKER-AC16,"Bộ chuyển đổi USB Hub Anker Acc-AC16 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
544,AC-BASEUS-AC17,"Bộ chuyển đổi USB Hub Baseus Acc-AC17 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
545,AC-UGREEN-AC18,"Bộ chuyển đổi USB Hub UGreen Acc-AC18 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
546,AC-CORSAIR-AC19,"Bộ chuyển đổi USB Hub Corsair Acc-AC19 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
547,AC-RAZER-AC20,"Bộ chuyển đổi USB Hub Razer Acc-AC20 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
548,AC-ANKER-AC21,"Bộ chuyển đổi USB Hub Anker Acc-AC21 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
549,AC-BASEUS-AC22,"Bộ chuyển đổi USB Hub Baseus Acc-AC22 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
550,AC-UGREEN-AC23,"Bộ chuyển đổi USB Hub UGreen Acc-AC23 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
551,AC-CORSAIR-AC24,"Bộ chuyển đổi USB Hub Corsair Acc-AC24 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
552,AC-RAZER-AC25,"Bộ chuyển đổi USB Hub Razer Acc-AC25 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
553,AC-ANKER-AC26,"Bộ chuyển đổi USB Hub Anker Acc-AC26 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
554,AC-BASEUS-AC27,"Bộ chuyển đổi USB Hub Baseus Acc-AC27 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
555,AC-UGREEN-AC28,"Bộ chuyển đổi USB Hub UGreen Acc-AC28 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
556,AC-CORSAIR-AC29,"Bộ chuyển đổi USB Hub Corsair Acc-AC29 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
557,AC-RAZER-AC30,"Bộ chuyển đổi USB Hub Razer Acc-AC30 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
558,AC-ANKER-AC31,"Bộ chuyển đổi USB Hub Anker Acc-AC31 8 trong 1 100W 4K",accessories,assets/images/products/placeholder-accessories.svg,placeholder_image
559,OF-HP-OF1,"Máy in Laser HP Office-OF1 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
560,OF-CANON-OF2,"Máy in Laser Canon Office-OF2 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
561,OF-EPSON-OF3,"Máy in Laser Epson Office-OF3 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
562,OF-DELL-OF4,"Máy in Laser Dell Office-OF4 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
563,OF-HP-OF5,"Máy in Laser HP Office-OF5 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
564,OF-CANON-OF6,"Máy in Laser Canon Office-OF6 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
565,OF-EPSON-OF7,"Máy in Laser Epson Office-OF7 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
566,OF-DELL-OF8,"Máy in Laser Dell Office-OF8 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
567,OF-HP-OF9,"Máy in Laser HP Office-OF9 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
568,OF-CANON-OF10,"Máy in Laser Canon Office-OF10 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
569,OF-EPSON-OF11,"Máy in Laser Epson Office-OF11 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
570,OF-DELL-OF12,"Máy in Laser Dell Office-OF12 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
571,OF-HP-OF13,"Máy in Laser HP Office-OF13 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
572,OF-CANON-OF14,"Máy in Laser Canon Office-OF14 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
573,OF-EPSON-OF15,"Máy in Laser Epson Office-OF15 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
574,OF-DELL-OF16,"Máy in Laser Dell Office-OF16 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
575,OF-HP-OF17,"Máy in Laser HP Office-OF17 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
576,OF-CANON-OF18,"Máy in Laser Canon Office-OF18 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
577,OF-EPSON-OF19,"Máy in Laser Epson Office-OF19 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
578,OF-DELL-OF20,"Máy in Laser Dell Office-OF20 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
579,OF-HP-OF21,"Máy in Laser HP Office-OF21 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
580,OF-CANON-OF22,"Máy in Laser Canon Office-OF22 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
581,OF-EPSON-OF23,"Máy in Laser Epson Office-OF23 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
582,OF-DELL-OF24,"Máy in Laser Dell Office-OF24 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
583,OF-HP-OF25,"Máy in Laser HP Office-OF25 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
584,OF-CANON-OF26,"Máy in Laser Canon Office-OF26 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
585,OF-EPSON-OF27,"Máy in Laser Epson Office-OF27 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
586,OF-DELL-OF28,"Máy in Laser Dell Office-OF28 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
587,OF-HP-OF29,"Máy in Laser HP Office-OF29 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
588,OF-CANON-OF30,"Máy in Laser Canon Office-OF30 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
589,OF-EPSON-OF31,"Máy in Laser Epson Office-OF31 Đơn năng wifi A4",office-equipment,assets/images/products/placeholder-office-equipment.svg,placeholder_image
590,PB-ANKER-PB1,"Pin sạc dự phòng Anker Power-PB1 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
591,PB-BASEUS-PB2,"Pin sạc dự phòng Baseus Power-PB2 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
592,PB-XIAOMI-PB3,"Pin sạc dự phòng Xiaomi Power-PB3 10000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
593,PB-SAMSUNG-PB4,"Pin sạc dự phòng Samsung Power-PB4 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
594,PB-ANKER-PB5,"Pin sạc dự phòng Anker Power-PB5 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
595,PB-BASEUS-PB6,"Pin sạc dự phòng Baseus Power-PB6 20000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
596,PB-XIAOMI-PB7,"Pin sạc dự phòng Xiaomi Power-PB7 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
597,PB-SAMSUNG-PB8,"Pin sạc dự phòng Samsung Power-PB8 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
598,PB-ANKER-PB9,"Pin sạc dự phòng Anker Power-PB9 10000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
599,PB-BASEUS-PB10,"Pin sạc dự phòng Baseus Power-PB10 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
600,PB-XIAOMI-PB11,"Pin sạc dự phòng Xiaomi Power-PB11 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
601,PB-SAMSUNG-PB12,"Pin sạc dự phòng Samsung Power-PB12 20000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
602,PB-ANKER-PB13,"Pin sạc dự phòng Anker Power-PB13 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
603,PB-BASEUS-PB14,"Pin sạc dự phòng Baseus Power-PB14 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
604,PB-XIAOMI-PB15,"Pin sạc dự phòng Xiaomi Power-PB15 10000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
605,PB-SAMSUNG-PB16,"Pin sạc dự phòng Samsung Power-PB16 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
606,PB-ANKER-PB17,"Pin sạc dự phòng Anker Power-PB17 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
607,PB-BASEUS-PB18,"Pin sạc dự phòng Baseus Power-PB18 20000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
608,PB-XIAOMI-PB19,"Pin sạc dự phòng Xiaomi Power-PB19 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
609,PB-SAMSUNG-PB20,"Pin sạc dự phòng Samsung Power-PB20 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
610,PB-ANKER-PB21,"Pin sạc dự phòng Anker Power-PB21 10000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
611,PB-BASEUS-PB22,"Pin sạc dự phòng Baseus Power-PB22 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
612,PB-XIAOMI-PB23,"Pin sạc dự phòng Xiaomi Power-PB23 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
613,PB-SAMSUNG-PB24,"Pin sạc dự phòng Samsung Power-PB24 20000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
614,PB-ANKER-PB25,"Pin sạc dự phòng Anker Power-PB25 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
615,PB-BASEUS-PB26,"Pin sạc dự phòng Baseus Power-PB26 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
616,PB-XIAOMI-PB27,"Pin sạc dự phòng Xiaomi Power-PB27 10000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
617,PB-SAMSUNG-PB28,"Pin sạc dự phòng Samsung Power-PB28 20000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
618,PB-ANKER-PB29,"Pin sạc dự phòng Anker Power-PB29 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
619,PB-BASEUS-PB30,"Pin sạc dự phòng Baseus Power-PB30 20000mAh 100W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
620,PB-XIAOMI-PB31,"Pin sạc dự phòng Xiaomi Power-PB31 10000mAh 65W Sạc nhanh Laptop",power-bank,assets/images/products/placeholder-power-bank.svg,placeholder_image
633,LAP-ASUS-GU605MI-QR116W,"Laptop Gaming ASUS ROG Zephyrus G16 GU605MI-QR116W",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
634,LAP-LENOVO-LEGION-16IRX9-83DF0043VN,"Laptop Gaming Lenovo Legion Pro 5 16IRX9 83DF0043VN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
635,LAP-ACER-PHN16-72-79BN,"Laptop Gaming Acer Predator Helios Neo 16 PHN16-72-79BN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
636,LAP-MSI-KATANA-15-B13VGK-1211VN,"Laptop Gaming MSI Katana 15 B13VGK-1211VN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
637,LAP-DELL-XPS-15-9530-I7,"Laptop Dell XPS 15 9530 i7-13700H 16GB SSD 512GB RTX 4050",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
638,LAP-HP-OMEN-16-wf0097TX,"Laptop Gaming HP Omen 16 wf0097TX (8EC87PA)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
639,LAP-ASUS-FA507UV-LP090W,"Laptop Gaming ASUS TUF Gaming A15 FA507UV-LP090W",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
640,LAP-GIGABYTE-AORUS-16X-AKG-53VN544SH,"Laptop Gaming Gigabyte AORUS 16X AKG-53VN544SH",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
641,LAP-ASUS-UX3405MA-PP588W,"Laptop ASUS Zenbook 14 OLED UX3405MA-PP588W",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
642,LAP-LENOVO-THINKPAD-X1-CARBON-G12,"Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KC0065VN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
643,LAP-HP-PAVILION-PLUS-14-ey0037AU,"Laptop HP Pavilion Plus 14-ey0037AU (9E3A3PA)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
644,LAP-DELL-INSPIRON-5430-71015633,"Laptop Dell Inspiron 14 5430 (71015633)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
645,LAP-ACER-SWIFT-GO-14-SFG14-72-55BV,"Laptop Acer Swift Go 14 SFG14-72-55BV",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
646,LAP-MSI-MODERN-14-C13M-608VN,"Laptop MSI Modern 14 C13M-608VN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
647,LAP-HP-PROBOOK-450-G10-8A771PA,"Laptop HP ProBook 450 G10 (8A771PA)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
648,LAP-ASUS-X1504ZA-NJ517W,"Laptop ASUS Vivobook 15 X1504ZA-NJ517W",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
649,LAP-LENOVO-IDEAPAD-SLIM5-83BF002BVN,"Laptop Lenovo IdeaPad Slim 5 14IRH8 83BF002BVN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
650,LAP-DELL-VOSTRO-3520-V53520,"Laptop Dell Vostro 3520 (V53520-i5-8G512)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
651,LAP-ACER-ASPIRE-5-A515-58P-56EB,"Laptop Acer Aspire 5 A515-58P-56EB",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
652,LAP-HP-15-FD0081TU-8D737PA,"Laptop HP 15-fd0081TU (8D737PA)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
653,LAP-ASUS-G614JVR-N4003W,"Laptop Gaming ASUS ROG Strix G16 G614JVR-N4003W",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
654,LAP-LENOVO-LOQ-15IRX9-83DV00ERVN,"Laptop Gaming Lenovo LOQ 15IRX9 83DV00ERVN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
655,LAP-MSI-CYBORG-15-A12VF-462VN,"Laptop Gaming MSI Cyborg 15 A12VF-462VN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
656,LAP-ACER-NITRO-V15-ANV15-51-55CA,"Laptop Gaming Acer Nitro V 15 ANV15-51-55CA",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
657,LAP-GIGABYTE-G5-KF5-53VN353SH,"Laptop Gaming Gigabyte G5 KF5-53VN353SH",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
658,LAP-DELL-G15-5530-I7-4050,"Laptop Gaming Dell G15 5530 i7-13650HX 16GB SSD 512GB RTX 4050",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
659,LAP-HP-VICTUS-16-r0011TX-7D5R2PA,"Laptop Gaming HP Victus 16-r0011TX (7D5R2PA)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
660,LAP-ASUS-S5606MA-MX051W,"Laptop ASUS Vivobook S 16 OLED S5606MA-MX051W",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
661,LAP-LENOVO-YOGA-SLIM7-83CV001VVN,"Laptop Lenovo Yoga Slim 7 14IMH9 83CV001VVN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
662,LAP-DELL-LATITUDE-3540-L3540-I5,"Laptop Dell Latitude 3540 (L3540-i5-1335U)",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
663,LAP-MSI-CREATOR-Z16-HX-B13VFTO-211VN,"Laptop MSI Creator Z16 HX Studio B13VFTO-211VN",laptop,assets/images/products/placeholder-laptop.svg,placeholder_image
